X,Y,Cluster
-122.397289683816,37.7496837059316,0
-122.420136159979,37.7875096258655,0
-122.481280797162,37.76055638334872,0
-122.409017007613,37.7994880717633,0
-122.413174494396,37.786719015554,0
-122.479555697214,37.7522339409646,0
-122.390136349844,37.7368036226976,0
-122.41072162587,37.78709664956629,0
-122.391269033034,37.7398531385507,0
-122.415088721046,37.7836719564372,0
-122.419183096362,37.78309982445921,0
-122.417878226786,37.7522731644848,0
-122.403404791479,37.775420706711,0
-122.44213813636298,37.7136657946769,0
-122.407546602498,37.8007991567688,0
-122.399249147914,37.7787049375495,0
-122.408710606663,37.78097067220529,0
-122.417949217834,37.769720863045706,0
-122.415533007999,37.7821372997842,0
-122.403404791479,37.775420706711,0
-122.406429382098,37.8071368068488,0
-122.416803071428,37.7877117998441,0
-122.395985970867,37.77883482056821,0
-122.416480410593,37.8045801755007,0
-122.403404791479,37.775420706711,0
-122.406539115148,37.7564864109309,0
-122.418600974625,37.7802607511192,0
-122.410541166987,37.7709130566165,0
-122.420745535138,37.774556162761,0
-122.436923557756,37.72038640363729,0
-122.413814292432,37.80703620711829,0
-122.418701003284,37.76510987862221,0
-122.411935615745,37.780006442029794,0
-122.407633520742,37.7841893501425,0
-122.509433074235,37.7798490757985,0
-122.392411239852,37.7273371737416,0
-122.424644271432,37.75823960549,0
-122.398235203603,37.800178904064495,0
-122.409268441444,37.7837998723601,0
-122.403404791479,37.775420706711,0
-122.403404791479,37.775420706711,0
-122.41431222924,37.77983391835871,0
-122.407854234538,37.7854922044602,0
-122.419515708414,37.76342923285421,0
-122.40021603879,37.7948030325182,0
-122.480131502841,37.731813092318,0
-122.399443658942,37.73017601616471,0
-122.403793259489,37.7823235897616,0
-122.409129097129,37.71086301743671,0
-122.404439703838,37.777058307998296,0
-122.416342977622,37.7824465135592,0
-122.385120101084,37.7354837756996,0
-122.45353456066002,37.76916629780521,0
-122.410774214375,37.8084350175869,0
-122.439480504834,37.70863484083271,0
-122.419671780296,37.7650501214668,0
-122.416468768127,37.774750702851,0
-122.411729977396,37.7099118138546,0
-122.406824815408,37.794197305324296,0
-122.365565425353,37.8096707013239,1
-122.414904084169,37.748763041755296,0
-122.414952083624,37.74464837162221,0
-122.390971734551,37.73401521807229,0
-122.407016490971,37.7773996401842,0
-122.404587539611,37.7867316808303,0
-122.407633520742,37.7841893501425,0
-122.454154436499,37.7140350941097,0
-122.423583118335,37.7373272692065,0
-122.427796653328,37.7714317516654,0
-122.403434086753,37.7876430501571,0
-122.422277027647,37.7817528767652,0
-122.417504703145,37.7765400380328,0
-122.41072162587,37.78709664956629,0
-122.420303482492,37.770896885856,0
-122.411965795229,37.78491418595621,0
-122.42358068715,37.7398849565957,0
-122.420629159814,37.7658091937535,0
-122.431046366089,37.7830295716044,0
-122.439611799655,37.7881165194416,0
-122.434445230029,37.7793019548371,0
-122.416109699276,37.7507718949448,0
-122.485569288039,37.7613213723755,0
-122.415155941062,37.7636979308928,0
-122.410368304793,37.7405512092776,0
-122.433575097282,37.7691767476277,0
-122.416551372097,37.752409559190895,0
-122.41029351969,37.7822305870036,0
-122.431977680518,37.8004790843579,0
-122.417660640341,37.7555043420028,0
-122.425920487444,37.7598279172274,0
-122.396305356244,37.793257200308,0
-122.451156677698,37.7165823568091,0
-122.409398741499,37.8018543751456,0
-122.436502740795,37.759134651045706,0
-122.394537691058,37.7346923893626,0
-122.41925042197,37.7838069204559,0
-122.42189877187,37.737950084707606,0
-122.435209391759,37.7511723136128,0
-122.407544906452,37.7651192951994,0
-122.411612378034,37.7737679567236,0
-122.49001159308,37.7470768510676,0
-122.418738265772,37.7546172382083,0
-122.419011059775,37.7864062283804,0
-122.447641983745,37.7480711588918,0
-122.507125981644,37.763161952282,0
-122.414996719991,37.7874530734464,0
-122.436528957033,37.7979685148729,0
-122.403404791479,37.775420706711,0
-122.413107622701,37.7654480180311,0
-122.40618184105,37.7894765068014,0
-122.415121573719,37.7140533220214,0
-122.436933566027,37.735854062434896,0
-122.416230392551,37.7636337703031,0
-122.411071423064,37.7817511307229,0
-122.391307417333,37.7209756888068,0
-122.435150099812,37.7617597243598,0
-122.404992126126,37.769716305198,0
-122.41965834371,37.7642205603745,0
-122.462820934738,37.7829584656072,0
-122.410820939447,37.7918334597232,0
-122.417104895556,37.7743242867908,0
-122.417511996621,37.754691084878,0
-122.481703856353,37.7511859296868,0
-122.422330464198,37.790369068882,0
-122.36493749408,37.8102044406285,1
-122.416389710283,37.7652491154383,0
-122.395565360141,37.7563302749024,0
-122.404270179486,37.78447885387449,0
-122.453512911126,37.7686969786551,0
-122.403404791479,37.775420706711,0
-122.449944521424,37.7695680602698,0
-122.42412350881,37.80336133563621,0
-122.404956956375,37.785117856395296,0
-122.499318733675,37.7727970777258,0
-122.431595351366,37.7337655114098,0
-122.397323380718,37.7191980396386,0
-122.454821597623,37.7156897626856,0
-122.481305019184,37.747461318190496,0
-122.435294117689,37.787739717075794,0
-122.42686559013,37.7878612788339,0
-122.444170439046,37.77711332582661,0
-122.403404791479,37.775420706711,0
-122.416629414907,37.8080574789267,0
-122.413591695561,37.7638222259421,0
-122.427991151911,37.78495312416121,0
-122.458479919748,37.7086867675388,0
-122.403404791479,37.775420706711,0
-122.43275444505,37.71518008681221,0
-122.419671780296,37.7650501214668,0
-122.445630633673,37.7758527958728,0
-122.41604728066002,37.7839824654149,0
-122.433438243827,37.7872610821447,0
-122.409820680645,37.8050816627849,0
-122.41827417166,37.7870372043685,0
-122.403404791479,37.775420706711,0
-122.414996719991,37.7874530734464,0
-122.43782276166,37.7745216483936,0
-122.412192555721,37.7816045741252,0
-122.408064958219,37.78690218196761,0
-122.434609289439,37.78012593161829,0
-122.42542392928002,37.7889945828958,0
-122.405517223277,37.7970642284992,0
-122.449770936688,37.7648664738135,0
-122.389738052686,37.76233188153721,0
-122.426384189603,37.720724755746105,0
-122.415885065788,37.783516056415294,0
-122.416788894729,37.7491771942602,0
-122.438207824401,37.7854586086809,0
-122.394581130801,37.78469122927221,0
-122.412758846145,37.78439975001921,0
-122.424261978935,37.7956840509491,0
-122.401857374739,37.79662612396179,0
-122.408269031453,37.78538311057971,0
-122.464944716156,37.774384171507,0
-122.412573643201,37.7834687204586,0
-122.468734125594,37.7289148642603,0
-122.450488197895,37.777693420433394,0
-122.439337465029,37.799424598890006,0
-122.405118197249,37.7746534767072,0
-122.433461662619,37.787019871825294,0
-122.408407397189,37.79914232652379,0
-122.426955631709,37.76924706320701,0
-122.425257074187,37.7878246746017,0
-122.428327334104,37.7491707100619,0
-122.475647460786,37.7285280627465,0
-122.414317857881,37.7799444052046,0
-122.453326877728,37.7677678622499,0
-122.475647460786,37.7285280627465,0
-122.408977605413,37.79108869095421,0
-122.411742515582,37.7858882195106,0
-122.418368839165,37.7874861572271,0
-122.404997416043,37.7871963336348,0
-122.431369772433,37.7853730435472,0
-122.416070932811,37.76121422366271,0
-122.423918786916,37.7815338127818,0
-122.416078423909,37.762034786651896,0
-122.408162953857,37.7805345385278,0
-122.384953741035,37.7326384270488,0
-122.405565072816,37.8066171530468,0
-122.410078900052,37.7964932384054,0
-122.419884939457,37.77825108324121,0
-122.437029979309,37.758337595961706,0
-122.432951132198,37.762619075340005,0
-122.41055128181002,37.78250255901021,0
-122.450242113384,37.7700540212914,0
-122.403772249989,37.78912092500261,0
-122.399462824637,37.7842130388353,0
-122.457009346713,37.7777753163841,0
-122.480606348865,37.7175185873081,0
-122.422315670757,37.7736186276501,0
-122.387313799871,37.7395687066051,0
-122.44627577927,37.711559687615,0
-122.41577026404,37.7580118295123,0
-122.405359371753,37.7859774761625,0
-122.50139934883998,37.74283268250501,0
-122.418163204335,37.7485889485524,0
-122.434099467089,37.7859245785653,0
-122.415317966992,37.7807179285998,0
-122.403404791479,37.775420706711,0
-122.406690592261,37.7852071918419,0
-122.420120319204,37.78775706024111,0
-122.486120945061,37.7528622159294,0
-122.419520367886,37.764228935718,0
-122.420523936293,37.7901172490517,0
-122.395565360141,37.7563302749024,0
-122.422935627442,37.780768561095,0
-122.387234795761,37.7194008333885,0
-122.406203716249,37.7895849790509,0
-122.439142054187,37.7810486874604,0
-122.441018108888,37.7164586830811,0
-122.472890034234,37.7592746106224,0
-122.407002240812,37.7392397089284,0
-122.410253118042,37.71414019770921,0
-122.458490740585,37.7837951529214,0
-122.417085357424,37.7852153590471,0
-122.412249767634,37.782556330202,0
-122.441689238003,37.715003097392,0
-122.39434785768,37.7499131969111,0
-122.396934740624,37.7877468463797,0
-122.420307355721,37.788698951164704,0
-122.434865853498,37.7772809749441,0
-122.411538370619,37.72960865057789,0
-122.42995092411002,37.7860338859281,0
-122.414056291891,37.7827931071006,0
-122.484935109476,37.77007733438,0
-122.399392457561,37.7933368944757,0
-122.388918212006,37.7636669731603,0
-122.403016314993,37.730511092743,0
-122.410541166987,37.7709130566165,0
-122.409326684477,37.7307118079315,0
-122.411987643595,37.7850226622786,0
-122.413631253258,37.7848053746211,0
-122.451288061231,37.7693967099165,0
-122.399617558789,37.7807906549838,0
-122.421457875126,37.7597178171657,0
-122.479727962334,37.7381802710389,0
-122.450359833424,37.7681374944501,0
-122.411912027329,37.7752065614967,0
-122.419876917134,37.7695797471896,0
-122.42412350881,37.80336133563621,0
-122.402842748428,37.7798294192767,0
-122.454403066889,37.773817829478105,0
-122.419196838603,37.7594144253287,0
-122.454267561909,37.7641074962028,0
-122.403404791479,37.775420706711,0
-122.419515708406,37.7634292328496,0
-122.396189956978,37.7811238760285,0
-122.403404791479,37.775420706711,0
-122.399071684966,37.787352867216,0
-122.454715495025,37.7813970325524,0
-122.421195221815,37.7847536577561,0
-122.445275278239,37.774094615500005,0
-122.410157073911,37.7842973843312,0
-122.428051707644,37.7580899767786,0
-122.478316204825,37.7728934769072,0
-122.432268894425,37.7301394309025,0
-122.401096851568,37.7245556697717,0
-122.411609760643,37.7762209908405,0
-122.392082305321,37.78184577225729,0
-122.47717237068998,37.76355845968371,0
-122.410904846406,37.788029392285104,0
-122.403404791479,37.775420706711,0
-122.420775721444,37.78677548206471,0
-122.388742066283,37.7630501118925,0
-122.406762915128,37.7196132147552,0
-122.418049946137,37.7650940324026,0
-122.415508242782,37.7816542806076,0
-122.418611626628,37.8031326741336,0
-122.410337613576,37.8065128768551,0
-122.431309865971,37.7806580436189,0
-122.40529891113998,37.7811328608446,0
-122.41190223263,37.7526284767606,0
-122.393123359873,37.7576508232124,0
-122.419919493342,37.80764035119071,0
-122.435402806325,37.7255783922288,0
-122.475647460786,37.7285280627465,0
-122.403344544792,37.7898368259498,0
-122.407078050888,37.72411745184829,0
-122.41658345614,37.7786591541279,0
-122.426921734838,37.7280656600041,0
-122.402109488937,37.7240376461441,0
-122.426955631709,37.76924706320701,0
-122.42954335067,37.729164231188896,0
-122.402829876963,37.7152256524439,0
-122.453354647469,37.7682463076665,0
-122.422163486157,37.7886856403573,0
-122.423474114301,37.75520794024921,0
-122.405610268222,37.732438864982,0
-122.403404791479,37.775420706711,0
-122.418124262331,37.7610901240738,0
-122.458857560736,37.78220007231379,0
-122.387216767827,37.7285681034626,0
-122.380348349699,37.7288276251864,0
-122.439115673087,37.7815210740947,0
-122.420689232102,37.7092487032715,0
-122.425726898435,37.7594385840269,0
-122.416818891994,37.776936201488105,0
-122.411071423064,37.7817511307229,0
-122.454403066889,37.773817829478105,0
-122.417508586687,37.75390261218672,0
-122.44548812575,37.804914835640105,0
-122.420506814675,37.750505286923705,0
-122.409678079531,37.7357223682795,0
-122.410791677645,37.7836952269749,0
-122.478840965775,37.725949257136605,0
-122.435695857711,37.7176872858062,0
-122.416452065595,37.7863086885804,0
-122.46899941712,37.717012889076,0
-122.407845374111,37.7850943210103,0
-122.432281791678,37.7642891955749,0
-122.464301593843,37.7736093391917,0
-122.408131051133,37.7733748994276,0
-122.404439703838,37.777058307998296,0
-122.422404422276,37.789876481740606,0
-122.416389710291,37.7652491154428,0
-122.401399497577,37.70911172039371,0
-122.459007287896,37.717858450682,0
-122.450505621744,37.71300055203221,0
-122.40989282029,37.7801134973164,0
-122.417399298808,37.7484573958518,0
-122.412930522059,37.7838344374141,0
-122.497044392687,37.772901103422896,0
-122.413163134276,37.7749926445385,0
-122.437785160413,37.7874809608499,0
-122.387153625351,37.7271911468699,0
-122.411071423064,37.7817511307229,0
-122.441393701114,37.77172731417711,0
-122.422632495887,37.7423897314507,0
-122.406656419223,37.802724809034,0
-122.379942311419,37.7257994410324,0
-122.417295322526,37.7862578545865,0
-122.440003892274,37.7984811036926,0
-122.426263381713,37.7972480254184,0
-122.403404791479,37.775420706711,0
-122.403404791479,37.775420706711,0
-122.412784096502,37.78486569395261,0
-122.43995572616998,37.7253064050481,0
-122.444994681535,37.77743975916521,0
-122.410293343413,37.7979142831644,0
-122.414900544562,37.7827419623926,0
-122.446630970988,37.7286865548538,0
-122.44352039096,37.7989993135254,0
-122.414381061491,37.763686181941296,0
-122.405517223277,37.7970642284992,0
-122.470174478935,37.7806269247284,0
-122.416230392543,37.7636337702985,0
-122.403404791479,37.775420706711,0
-122.406401668335,37.786614461336605,0
-122.403404791479,37.775420706711,0
-122.412803753,37.8057739875696,0
-122.411268613368,37.782250087316704,0
-122.447232347093,37.7275138468854,0
-122.481829392105,37.7615424365568,0
-122.419606505703,37.7601560806744,0
-122.421572274151,37.7866181600998,0
-122.458490740585,37.7837951529214,0
-122.414933495731,37.79125515439979,0
-122.399443658942,37.73017601616471,0
-122.407545855931,37.784401179486,0
-122.459564595337,37.7246926893786,0
-122.414669999672,37.7945661261333,0
-122.466026150018,37.74092818901779,0
-122.435769968101,37.7942140503784,0
-122.419208249515,37.7602340753651,0
-122.412733985804,37.7526417555714,0
-122.502634770648,37.7363071388368,0
-122.405294845215,37.7863072236365,0
-122.40502080789,37.7880208011824,0
-122.386304220968,37.7349050342849,0
-122.41591119887,37.77527215013789,0
-122.414593092026,37.7246977983064,0
-122.429137822416,37.7251352806915,0
-122.415448759562,37.778293520129,0
-122.394688229661,37.7889437645084,0
-122.382192583973,37.7298874272325,0
-122.389982996986,37.7287295296745,0
-122.406401668342,37.7866144613136,0
-122.456085553754,37.71662971663039,0
-122.408298620023,37.7797671147527,0
-122.425669041358,37.7702451976438,0
-122.480332622274,37.764348152351,0
-122.412943232312,37.7747396562889,0
-122.409849441655,37.78327552025671,0
-122.395251009931,37.75534435195679,0
-122.409313111431,37.784347851315104,0
-122.403404791479,37.775420706711,0
-122.409055191364,37.7871979591062,0
-122.401096851568,37.7245556697717,0
-122.421644478447,37.7429970144076,0
-122.501143602274,37.7372366796908,0
-122.444988946157,37.7517781008065,0
-122.412857126524,37.7855804361702,0
-122.500874363355,37.741879216711,0
-122.425654813324,37.768992468359,0
-122.41931732407,37.7879136979106,0
-122.429145411168,37.7455583611183,0
-122.403404791479,37.775420706711,0
-122.396239233851,37.785987552992296,0
-122.412054141237,37.7816136403158,0
-122.418618953339,37.77305255476529,0
-122.418382008607,37.783258377094896,0
-122.411965795229,37.78491418595621,0
-122.411987643595,37.7850226622786,0
-122.410065781611,37.774990679236296,0
-122.415326257835,37.7548226306308,0
-122.392073035014,37.731262870544896,0
-122.403404791479,37.775420706711,0
-122.420556751442,37.7108945814914,0
-122.402841680867,37.7450364333137,0
-122.423286810998,37.742296068157295,0
-122.403408669191,37.72700531963,0
-122.44220573808,37.75592632173621,0
-122.439273521154,37.7175556637327,0
-122.419085788323,37.7784353333225,0
-122.410768766343,37.7832145190013,0
-122.436780418339,37.77411288367,0
-122.461683159559,37.7251897236748,0
-122.421747650463,37.7627436601147,0
-122.389068455208,37.7413737868916,0
-122.418262236032,37.7610817998691,0
-122.412320907436,37.7807642254398,0
-122.425591802243,37.7197426710766,0
-122.41371122073,37.7796660426062,0
-122.385465040129,37.72906911206979,0
-122.505773790172,37.780995971446,0
-122.414081138014,37.7832767266062,0
-122.391291614892,37.7304116196649,0
-122.409791662293,37.7985083480435,0
-122.466204667893,37.7725405391593,0
-122.454821597623,37.7156897626856,0
-122.403404791479,37.775420706711,0
-122.397388784826,37.7825543452426,0
-122.387833652325,37.7131072321423,0
-122.422188261426,37.7726948236861,0
-122.426955631709,37.76924706320701,0
-122.437182095555,37.759938281081794,0
-122.409853729941,37.7833862379382,0
-122.497452402378,37.7775776607514,0
-122.412249767634,37.782556330202,0
-122.441928944215,37.7359690068557,0
-122.462196631112,37.7656115837216,0
-122.403404791479,37.775420706711,0
-122.413631253258,37.7848053746211,0
-122.451321281998,37.76705470062621,0
-122.419561596094,37.7632161069131,0
-122.39172714593,37.762851481453,0
-122.412457953057,37.7147347356846,0
-122.41469551481,37.7596861764245,0
-122.447950421722,37.7707765396873,0
-122.389863706193,37.7375861125753,0
-122.432290064854,37.7224064713036,0
-122.421512973498,37.7904177251376,0
-122.391845617192,37.778124778322,0
-122.414974821368,37.7418768608865,0
-122.384396871119,37.7325070966122,0
-122.477801574562,37.7588371719938,0
-122.428242762509,37.7862455538292,0
-122.407633520742,37.7841893501425,0
-122.438701348232,37.8004498859761,0
-122.389774683107,37.7352265862394,0
-122.421893134467,37.779891233614,0
-122.404934413339,37.7814987213218,0
-122.394064715984,37.792537817505,0
-122.411778295992,37.7839805592634,0
-122.391459714269,37.7286847085813,0
-122.405863212632,37.7980228452184,0
-122.429128783477,37.769455617859286,0
-122.426590096146,37.7651910108919,0
-122.434389909779,37.7836362220072,0
-122.387897392339,37.72950441589521,0
-122.476763739893,37.7430015617794,0
-122.477012148616,37.7616987104115,0
-122.394557192671,37.792221928473786,0
-122.422877787892,37.7608102177178,0
-122.396516098253,37.7523112196847,0
-122.419876917134,37.7695797471896,0
-122.378392257534,37.7323312464378,0
-122.437842254623,37.7334365327686,0
-122.419914234976,37.7947952967215,0
-122.413492224653,37.769082601957294,0
-122.415560469006,37.7902540013683,0
-122.411800134753,37.7840890366868,0
-122.414311652778,37.7340306667146,0
-122.390338526912,37.7641751592297,0
-122.407004255241,37.770049109612,0
-122.49206801734,37.714361549875605,0
-122.413358051141,37.7876637195721,0
-122.410443067314,37.7709905424552,0
-122.396775154339,37.782958241662506,0
-122.452289660492,37.72569335757029,0
-122.413609328985,37.784696907904,0
-122.435187699349,37.7626702770872,0
-122.423681393166,37.74312913788221,0
-122.391269033034,37.7398531385507,0
-122.395891602231,37.75723746835821,0
-122.446784368926,37.739640900564,0
-122.417107256373,37.7853238292094,0
-122.412999075009,37.786277459166,0
-122.450154692736,37.7733640067071,0
-122.394095034837,37.73673119670779,0
-122.419104424644,37.78687648416079,0
-122.458857560736,37.78220007231379,0
-122.413045971966,37.7738617771611,0
-122.419350173229,37.76101609120561,0
-122.403404791479,37.775420706711,0
-122.410135236377,37.78418890752671,0
-122.401717203116,37.7781492038848,0
-122.413045971966,37.7738617771611,0
-122.420713728356,37.7910545718408,0
-122.450527489357,37.7648254388589,0
-122.412463308935,37.7916282844068,0
-122.41965834371,37.7642205603745,0
-122.422289697803,37.7366533570864,0
-122.406072806199,37.7256602020055,0
-122.408136108062,37.8078603496682,0
-122.416452065595,37.7863086885804,0
-122.407039055082,37.78075651835911,0
-122.395552481056,37.7888397002774,0
-122.443987904351,37.7239789103178,0
-122.404439703838,37.777058307998296,0
-122.400353951468,37.7947915942363,0
-122.444746663003,37.7229679041125,0
-122.407885297606,37.7936191624891,0
-122.412457953057,37.7147347356846,0
-122.418537074676,37.806151593561104,0
-122.445818523199,37.7767933511444,0
-122.393185851666,37.7932304136054,0
-122.392625489263,37.72928044321751,0
-122.419470488515,37.7622701739914,0
-122.439874051543,37.7852471617812,0
-122.450601497864,37.7714591179274,0
-122.410534621364,37.80061562136871,0
-122.44140815714898,37.7168169212828,0
-122.421644478447,37.7429970144076,0
-122.418108925859,37.7594801325769,0
-122.427093375316,37.7763027391045,0
-122.419671780296,37.7650501214668,0
-122.408431861057,37.7887772719153,0
-122.419257894814,37.7751462916539,0
-122.428738634368,37.776092741181294,0
-122.433697615627,37.7472981674844,0
-122.414242955907,37.7837240254478,0
-122.419671780296,37.7650501214668,0
-122.412930522059,37.7838344374141,0
-122.411385962592,37.7796475431341,0
-122.484731728932,37.780091707804,0
-122.413404052102,37.8049261855739,0
-122.420592674438,37.785841624062,0
-122.392358613173,37.7296428113142,0
-122.403404791479,37.775420706711,0
-122.407387172098,37.7810688918781,0
-122.412192555721,37.7816045741252,0
-122.402224095303,37.781960649289,0
-122.393274075345,37.7273105655646,0
-122.390971734551,37.73401521807229,0
-122.458220811697,37.7633123961354,0
-122.39784956123002,37.7793117074346,0
-122.41965834371,37.7642205603745,0
-122.423343137767,37.7911288626185,0
-122.456361161182,37.7246916380621,0
-122.42019129512,37.7838703920898,0
-122.416710733848,37.7833570390935,0
-122.421935077177,37.7661343875141,0
-122.423907410647,37.799049760721296,0
-122.420021471047,37.7872807076108,0
-122.451626403111,37.7148079127517,0
-122.41827417166,37.7870372043685,0
-122.452999353095,37.7668373290881,0
-122.474899151628,37.7269905310192,0
-122.42444106692498,37.7615817831416,0
-122.459007287896,37.717858450682,0
-122.394672180805,37.74556235576389,0
-122.457372405873,37.7284390621084,0
-122.408068345148,37.7839916768161,0
-122.423294751714,37.7706495415688,0
-122.425300930134,37.8050769933248,0
-122.426642472045,37.7783276317934,0
-122.436457805221,37.726909798143296,0
-122.48118317163,37.7437268170337,0
-122.433475908902,37.7745279756155,0
-122.403434086745,37.78764305018,0
-122.402943672718,37.7571149801374,0
-122.403561687186,37.7786012616155,0
-122.403404791479,37.775420706711,0
-122.40643200757,37.7476549727754,0
-122.432031780241,37.7692223718808,0
-122.385122491627,37.7278597168875,0
-122.4178091031,37.7847098968616,0
-122.413288872508,37.7914655329997,0
-122.412249767634,37.782556330202,0
-122.40482801879,37.789759693834206,0
-122.403775864685,37.7282405026531,0
-122.417368206741,37.79050941515951,0
-122.484731728932,37.780091707804,0
-122.405519715753,37.789860619252295,0
-122.41188419084,37.8051370084818,0
-122.413237516676,37.78284302332129,0
-122.475222189871,37.7210571460706,0
-122.422158110393,37.7670020286478,0
-122.421972783252,37.775998080669495,0
-122.410928353347,37.7836778741124,0
-122.403890955445,37.7824014072132,0
-122.399097655779,37.735611310835296,0
-122.462273585676,37.7236359451261,0
-122.434026034722,37.7356191468718,0
-122.388335559443,37.719284994140295,0
-122.428439970042,37.7285946897788,0
-122.395251009931,37.75534435195679,0
-122.420526309078,37.744725471365705,0
-122.42384881373002,37.8062214269911,0
-122.456798762096,37.7567434847125,0
-122.416099193953,37.7849300262869,0
-122.476691497828,37.773831100357214,0
-122.420576428438,37.782453353282,0
-122.414027262698,37.77186361772,0
-122.409708423721,37.78282764988379,0
-122.413237516676,37.78284302332129,0
-122.408881224226,37.771094695464,0
-122.425891675136,37.7745985956747,0
-122.365565425353,37.8096707013239,1
-122.435941970639,37.7950646848536,0
-122.431295002937,37.7287297938629,0
-122.4042019699,37.7114374150913,0
-122.423658369816,37.8052850926063,0
-122.416044743184,37.709330836368295,0
-122.465211771414,37.7790397453248,0
-122.407434989523,37.787515874162295,0
-122.407244087032,37.7865647607685,0
-122.511024721124,37.7721436786272,0
-122.419812186232,37.7866019512795,0
-122.414900544562,37.7827419623926,0
-122.403404791479,37.775420706711,0
-122.410641280689,37.7122058691973,0
-122.437992398571,37.7206211151044,0
-122.408787528948,37.7901578215257,0
-122.427230236355,37.7892650179256,0
-122.472321912705,37.7216221726261,0
-122.404099929802,37.7288373396427,0
-122.431028702713,37.7658672394532,0
-122.403404791479,37.775420706711,0
-122.397746040475,37.7972220799644,0
-122.413568359612,37.7890813338947,0
-122.46709224036002,37.714273566002,0
-122.409536662692,37.78269112134721,0
-122.485667055034,37.7790623532174,0
-122.421696153978,37.762915738641794,0
-122.388817917114,37.734752508079296,0
-122.403404791479,37.775420706711,0
-122.376900658814,37.72948746365589,0
-122.407871572792,37.79869627427671,0
-122.403404791479,37.775420706711,0
-122.421898736352,37.74714594318501,0
-122.403605073197,37.72105492558449,0
-122.440671108479,37.776483282983705,0
-122.41055128181002,37.78250255901021,0
-122.41076876635,37.7832145189783,0
-122.418368839172,37.78748615720421,0
-122.414056291891,37.7827931071006,0
-122.406539115148,37.7564864109309,0
-122.440417586058,37.7885552325694,0
-122.425924604551,37.729015265320704,0
-122.409776479312,37.7810558831366,0
-122.403404791479,37.775420706711,0
-122.394438859914,37.73644389967321,0
-122.397234296395,37.7850458670455,0
-122.382110242687,37.7299756929957,0
-122.405911236484,37.7880756774805,0
-122.410334776842,37.772814036200295,0
-122.454263337194,37.73417440992671,0
-122.475647460786,37.7285280627465,0
-122.419746672441,37.776824982632704,0
-122.412199182895,37.7558320631383,0
-122.403404791479,37.775420706711,0
-122.420653354736,37.7512851170191,0
-122.425025030815,37.7277502372406,0
-122.496663270264,37.77392751292761,0
-122.413631253258,37.7848053746211,0
-122.430443288445,37.7826742858907,0
-122.390577977348,37.7342439948771,0
-122.428818526724,37.7808642652455,0
-122.412803753,37.8057739875696,0
-122.438683070746,37.7705913965555,0
-122.403434086753,37.7876430501571,0
-122.4379901763,37.7759248653237,0
-122.435187699322,37.7626702770923,0
-122.388379873919,37.783310406701496,0
-122.390971734551,37.73401521807229,0
-122.43023456528,37.7797824261454,0
-122.41965834371,37.7642205603745,0
-122.423001696251,37.7649050761616,0
-122.43072626678,37.7627516837475,0
-122.409268441444,37.7837998723601,0
-122.470595291583,37.763847156377295,0
-122.403402998592,37.730658826685,0
-122.434994783089,37.76006971065671,0
-122.411979487494,37.7809039696758,0
-122.409708423721,37.78282764988379,0
-122.395565262125,37.7626384173116,0
-122.442017673967,37.7915766396398,0
-122.440270476975,37.7866399955625,0
-122.4348431136,37.7584682510473,0
-122.403404791479,37.775420706711,0
-122.452289660492,37.72569335757029,0
-122.393622739343,37.783079119147104,0
-122.403070000847,37.7852686309087,0
-122.423217673913,37.7864017954155,0
-122.431219934561,37.7967312479105,0
-122.418618953339,37.77305255476529,0
-122.418537074676,37.806151593561104,0
-122.415308388816,37.765316135635,0
-122.476112101091,37.734780118103,0
-122.44776112232,37.7698464875415,0
-122.422062730264,37.789920001484106,0
-122.423962124277,37.7631671994684,0
-122.50139934883998,37.74283268250501,0
-122.417977378088,37.7089177640869,0
-122.405924386123,37.7766015774052,0
-122.392393403915,37.733745156808894,0
-122.432176146546,37.7659822789999,0
-122.443597047511,37.7826435280939,0
-122.412192555721,37.7816045741252,0
-122.448753759722,37.708642045189706,0
-122.429741294345,37.7977645712284,0
-122.41733258259,37.7635718955893,0
-122.396305356244,37.793257200308,0
-122.426955631709,37.76924706320701,0
-122.403404791479,37.775420706711,0
-122.436275324778,37.80081266456821,0
-122.409576373262,37.7999519603954,0
-122.388635358207,37.7303191908002,0
-122.403404791479,37.775420706711,0
-122.416710633703,37.7563479680934,0
-122.408597386677,37.789224205873,0
-122.413257169593,37.7875375693157,0
-122.428644398557,37.7799870005236,0
-122.404952461327,37.7307376243582,0
-122.403404791479,37.775420706711,0
-122.424146866925,37.763953010283,0
-122.419671780296,37.7650501214668,0
-122.423982354449,37.771429611536,0
-122.409793939547,37.77918239334621,0
-122.406690592261,37.7852071918419,0
-122.427917556774,37.776252090695294,0
-122.413359103869,37.80407524223379,0
-122.439471860867,37.8007384399972,0
-122.496114428215,37.7738946707188,0
-122.421057854839,37.7665987781478,0
-122.409853729941,37.7833862379382,0
-122.408068345155,37.783991676793214,0
-122.406300138733,37.7755131129937,0
-122.40950430935,37.781526271747,0
-122.403404791479,37.775420706711,0
-122.398580160853,37.7920265650406,0
-122.419832890144,37.7674625261825,0
-122.407089219313,37.7329102508453,0
-122.407434989523,37.787515874162295,0
-122.419520367886,37.764228935718,0
-122.411890526714,37.75181175925661,0
-122.397713226445,37.7774696662398,0
-122.387144531601,37.7412982182604,0
-122.430630284155,37.773037747039,0
